name,time,RSSI,battery,gravity,interval,source,temp_units,temperature,tilt
measurements,1544268936424728049,-71,3.571429,26.86788,120,iSpindel000,C,17.9375,76.74647
measurements,1544269056132153099,-74,3.571429,26.86758,120,iSpindel000,C,17.9375,76.7459
measurements,1544269172560835464,-72,3.571429,26.8645,120,iSpindel000,C,17.9375,76.73985
measurements,1544269290422815936,-72,3.571429,26.87004,120,iSpindel000,C,17.875,76.75072
measurements,1544269410134081050,-73,3.571429,26.87093,120,iSpindel000,C,17.875,76.75246
measurements,1544269528601587736,-72,3.571429,26.8617,120,iSpindel000,C,17.9375,76.73434
measurements,1544269647079439442,-71,3.571429,26.86626,120,iSpindel000,C,17.9375,76.74329
measurements,1544269765555894922,-73,3.571429,26.86587,120,iSpindel000,C,17.9375,76.74253
measurements,1544269884034536148,-72,3.571429,26.87562,120,iSpindel000,C,17.9375,76.76167
measurements,1544270000667626467,-72,3.571429,26.86075,120,iSpindel000,C,17.9375,76.73248
measurements,1544270120278355187,-71,3.571429,26.86735,120,iSpindel000,C,17.9375,76.74543
measurements,1544270236803606653,-73,3.571429,26.86553,120,iSpindel000,C,17.9375,76.74187
measurements,1544270356628801837,-73,3.571429,26.874,120,iSpindel000,C,17.9375,76.75848
measurements,1544270473391867185,-73,3.571429,26.86072,120,iSpindel000,C,17.9375,76.73241
measurements,1544270590902549642,-71,3.571429,26.8624,120,iSpindel000,C,17.9375,76.73573
measurements,1544270708664563190,-71,3.571429,26.87323,120,iSpindel000,C,17.875,76.75697
measurements,1544270826525650050,-71,3.571429,26.86813,120,iSpindel000,C,17.875,76.74697
measurements,1544270946132592039,-72,3.571429,26.85698,120,iSpindel000,C,17.875,76.72508
measurements,1544271064709245640,-73,3.571429,26.87138,120,iSpindel000,C,17.9375,76.75335
measurements,1544271183113432462,-72,3.571429,26.87713,120,iSpindel000,C,17.9375,76.76463
measurements,1544271299718808681,-72,3.571429,26.88469,120,iSpindel000,C,17.9375,76.77946
measurements,1544271419322129859,-72,3.571429,26.86777,120,iSpindel000,C,17.9375,76.74625
measurements,1544271537900786797,-73,3.571429,26.87167,120,iSpindel000,C,17.9375,76.75391
measurements,1544271656377730383,-72,3.571429,26.86075,120,iSpindel000,C,17.9375,76.73248
measurements,1544271773010324337,-72,3.571429,26.87107,120,iSpindel000,C,17.9375,76.75275
measurements,1544271892614094349,-73,3.571429,26.8638,120,iSpindel000,C,17.9375,76.73847
measurements,1544272009144944815,-72,3.571429,26.87022,120,iSpindel000,C,17.9375,76.75106
measurements,1544272126959387576,-72,3.571429,26.84809,120,iSpindel000,C,17.9375,76.70762
measurements,1544272246720503886,-73,3.571429,26.8663,120,iSpindel000,C,17.9375,76.74338
measurements,1544272365203767846,-74,3.571429,26.87779,120,iSpindel000,C,17.9375,76.76594
measurements,1544272483872338546,-73,3.571429,26.87863,120,iSpindel000,C,17.9375,76.76759
measurements,1544272602456808660,-73,3.571429,26.85917,120,iSpindel000,C,17.9375,76.72939
measurements,1544272720995282817,-73,3.571429,26.87016,120,iSpindel000,C,17.9375,76.75095
measurements,1544272839600777942,-72,3.571429,26.86062,120,iSpindel000,C,17.9375,76.73223
measurements,1544272958221397079,-72,3.571429,26.85319,120,iSpindel000,C,17.9375,76.71763
measurements,1544273076674292488,-73,3.571429,26.8658,120,iSpindel000,C,17.9375,76.74239
measurements,1544273193304715372,-73,3.571429,26.86592,120,iSpindel000,C,17.9375,76.74262
measurements,1544273312912578983,-72,3.571429,26.85543,120,iSpindel000,C,17.9375,76.72204
measurements,1544273431436805791,-75,3.571429,26.86444,120,iSpindel000,C,17.9375,76.73972
measurements,1544273551038565338,-71,3.550573,26.8624,120,iSpindel000,C,17.9375,76.73572
measurements,1544273669272693891,-72,3.571429,26.87113,120,iSpindel000,C,18,76.75285
measurements,1544273785796896630,-70,3.571429,26.86921,120,iSpindel000,C,18,76.74909
measurements,1544273905500363096,-72,3.571429,26.85098,120,iSpindel000,C,18,76.7133
measurements,1544274022097327599,-71,3.571429,26.87789,120,iSpindel000,C,18,76.76612
measurements,1544274139807067082,-72,3.571429,26.86824,120,iSpindel000,C,18,76.74718
measurements,1544274259400083908,-72,3.571429,26.86416,120,iSpindel000,C,17.9375,76.73918
measurements,1544274376873152959,-72,3.571429,26.87646,120,iSpindel000,C,17.9375,76.76332
measurements,1544274496868977618,-72,3.571429,26.86198,120,iSpindel000,C,17.9375,76.73489
measurements,1544274617082980858,-72,3.571429,26.87074,120,iSpindel000,C,18,76.7521
measurements,1544274736997567400,-72,3.571429,26.86834,120,iSpindel000,C,18,76.74737
measurements,1544274856903559467,-73,3.571429,26.86853,120,iSpindel000,C,18.0625,76.74775
measurements,1544274976715235084,-72,3.571429,26.86672,120,iSpindel000,C,18.0625,76.7442
measurements,1544275093952647065,-74,3.571429,26.86397,120,iSpindel000,C,18.0625,76.73881
measurements,1544275214821476976,-72,3.571429,26.86354,120,iSpindel000,C,18.125,76.73796
measurements,1544275336674580278,-73,3.571429,26.85499,120,iSpindel000,C,18.125,76.72117
measurements,1544275452262837377,-71,3.571429,26.86678,120,iSpindel000,C,18.1875,76.74432
measurements,1544275571866416639,-72,3.571429,26.86178,120,iSpindel000,C,18.125,76.7345
measurements,1544275690347569928,-72,3.571429,26.85694,120,iSpindel000,C,18.1875,76.725
measurements,1544275806781438237,-71,3.571429,26.87051,120,iSpindel000,C,18.1875,76.75164
measurements,1544275926597998667,-73,3.571429,26.86219,120,iSpindel000,C,18.125,76.73531
measurements,1544276045154146056,-72,3.571429,26.86117,120,iSpindel000,C,18.125,76.7333
measurements,1544276163633292168,-71,3.571429,26.85748,120,iSpindel000,C,18.1875,76.72606
measurements,1544276280159609224,-71,3.571429,26.85798,120,iSpindel000,C,18.1875,76.72704
measurements,1544276399967712727,-72,3.571429,26.8567,120,iSpindel000,C,18.1875,76.72453
measurements,1544276516396078490,-72,3.571429,26.85741,120,iSpindel000,C,18.1875,76.72593
measurements,1544276634265685650,-73,3.571429,26.85275,120,iSpindel000,C,18.1875,76.71678
measurements,1544276753974995144,-72,3.571429,26.84911,120,iSpindel000,C,18.1875,76.70963
measurements,1544276870596718691,-72,3.571429,26.84334,120,iSpindel000,C,18.1875,76.6983
measurements,1544276990305867837,-72,3.571429,26.85111,120,iSpindel000,C,18.1875,76.71356
measurements,1544277108881578802,-71,3.571429,26.8491,120,iSpindel000,C,18.1875,76.7096
measurements,1544277225514610625,-71,3.571429,26.84076,120,iSpindel000,C,18.25,76.69324
measurements,1544277345222716628,-72,3.571429,26.84543,120,iSpindel000,C,18.25,76.70241
measurements,1544277463701336093,-72,3.571429,26.84455,120,iSpindel000,C,18.25,76.70067
measurements,1544277580229155058,-71,3.571429,26.83742,120,iSpindel000,C,18.3125,76.68668
measurements,1544277699940286155,-72,3.571429,26.83448,120,iSpindel000,C,18.25,76.68091
measurements,1544277816567728706,-72,3.571429,26.84164,120,iSpindel000,C,18.3125,76.69497
measurements,1544277934327560275,-72,3.571429,26.83999,120,iSpindel000,C,18.3125,76.69173
measurements,1544278053934067971,-74,3.571429,26.84479,120,iSpindel000,C,18.3125,76.70114
measurements,1544278172419729851,-71,3.571429,26.84322,120,iSpindel000,C,18.3125,76.69807
measurements,1544278290986197011,-71,3.571429,26.85766,120,iSpindel000,C,18.375,76.72642
measurements,1544278407520162728,-70,3.571429,26.84146,120,iSpindel000,C,18.375,76.69462
measurements,1544278527224376948,-74,3.571429,26.83479,120,iSpindel000,C,18.375,76.68153
measurements,1544278645701646621,-72,3.571429,26.84109,120,iSpindel000,C,18.4375,76.69389
measurements,1544278764180524891,-72,3.571429,26.83366,120,iSpindel000,C,18.4375,76.6793
measurements,1544278882756518631,-72,3.571429,26.83294,120,iSpindel000,C,18.4375,76.67788
measurements,1544278999188744680,-73,3.571429,26.83989,120,iSpindel000,C,18.4375,76.69154
measurements,1544279117046776321,-72,3.571429,26.84199,120,iSpindel000,C,18.5,76.69566
measurements,1544279236649664052,-73,3.571429,26.83613,120,iSpindel000,C,18.4375,76.68415
measurements,1544279355401917307,-72,3.571429,26.83312,120,iSpindel000,C,18.5,76.67824
measurements,1544279471866560376,-70,3.571429,26.82925,120,iSpindel000,C,18.5,76.67065
measurements,1544279589522728292,-72,3.571429,26.83936,120,iSpindel000,C,18.5,76.69048
measurements,1544279707180951012,-71,3.571429,26.83424,120,iSpindel000,C,18.4375,76.68044
measurements,1544279826883985641,-72,3.571429,26.83346,120,iSpindel000,C,18.4375,76.6789
measurements,1544279945464947742,-72,3.571429,26.83664,120,iSpindel000,C,18.5,76.68514
measurements,1544280062010879381,-72,3.571429,26.8417,120,iSpindel000,C,18.5,76.69508
measurements,1544280181704807662,-72,3.571429,26.83331,120,iSpindel000,C,18.5,76.67861
measurements,1544280298341477349,-72,3.571429,26.83184,120,iSpindel000,C,18.5,76.67574
measurements,1544280415996660760,-72,3.566215,26.83789,120,iSpindel000,C,18.5,76.6876
measurements,1544280535705577382,-74,3.571429,26.84888,120,iSpindel000,C,18.5,76.70917
measurements,1544280654286816934,-72,3.571429,26.82369,120,iSpindel000,C,18.5,76.65973
measurements,1544280770920911255,-72,3.571429,26.83738,120,iSpindel000,C,18.5,76.6866
measurements,1544280890520118998,-71,3.571429,26.828,120,iSpindel000,C,18.5,76.66818
measurements,1544281009102239531,-72,3.571429,26.82789,120,iSpindel000,C,18.5,76.66798
measurements,1544281127681337769,-75,3.571429,26.8245,120,iSpindel000,C,18.5,76.66132
measurements,1544281246161351641,-72,3.571429,26.83386,120,iSpindel000,C,18.5,76.67969
measurements,1544281364635640062,-73,3.571429,26.83234,120,iSpindel000,C,18.5,76.67671
measurements,1544281481070170307,-72,3.571429,26.83583,120,iSpindel000,C,18.5,76.68356
measurements,1544281600770963733,-72,3.571429,26.82143,120,iSpindel000,C,18.5,76.6553
measurements,1544281719248336332,-72,3.571429,26.84172,120,iSpindel000,C,18.5,76.69512
measurements,1544281837831929369,-73,3.571429,26.83017,120,iSpindel000,C,18.5,76.67245
measurements,1544281956406485479,-74,3.571429,26.83295,120,iSpindel000,C,18.5625,76.67791
measurements,1544282075002074000,-71,3.571429,26.82021,120,iSpindel000,C,18.5625,76.65289
measurements,1544282193665866755,-73,3.571429,26.83289,120,iSpindel000,C,18.5625,76.6778
measurements,1544282310094994909,-72,3.571429,26.82515,120,iSpindel000,C,18.5625,76.6626
measurements,1544282429802357239,-72,3.571429,26.82886,120,iSpindel000,C,18.5625,76.66988
measurements,1544282546439664369,-73,3.571429,26.83047,120,iSpindel000,C,18.5625,76.67304
measurements,1544282666040090596,-74,3.571429,26.83182,120,iSpindel000,C,18.5625,76.6757
measurements,1544282784519031014,-73,3.571429,26.82746,120,iSpindel000,C,18.5625,76.66713
measurements,1544282903094669220,-73,3.571429,26.82741,120,iSpindel000,C,18.5625,76.66704
measurements,1544283021605586805,-73,3.571429,26.82514,120,iSpindel000,C,18.5625,76.66257
measurements,1544283140249287365,-73,3.571429,26.83957,120,iSpindel000,C,18.5625,76.69091
measurements,1544283256885505317,-73,3.571429,26.82635,120,iSpindel000,C,18.5625,76.66495
measurements,1544283374584441073,-72,3.571429,26.83757,120,iSpindel000,C,18.5625,76.68698
measurements,1544283492202390486,-74,3.566215,26.82547,120,iSpindel000,C,18.5625,76.66323
measurements,1544283609962342311,-72,3.566215,26.82601,120,iSpindel000,C,18.5625,76.66428
measurements,1544283727723410765,-73,3.566215,26.82845,120,iSpindel000,C,18.5625,76.66908
measurements,1544283847328296372,-73,3.571429,26.83025,120,iSpindel000,C,18.5,76.67262
measurements,1544283965907136834,-73,3.566215,26.82989,120,iSpindel000,C,18.5,76.6719
measurements,1544284084485928946,-73,3.571429,26.83002,120,iSpindel000,C,18.5625,76.67216
measurements,1544284202959174141,-73,3.571429,26.83915,120,iSpindel000,C,18.5625,76.69009
measurements,1544284321452682553,-72,3.571429,26.82114,120,iSpindel000,C,18.5625,76.65473
measurements,1544284439916190091,-73,3.571429,26.82011,120,iSpindel000,C,18.5625,76.6527
measurements,1544284557467683964,-72,3.571429,26.82682,120,iSpindel000,C,18.5625,76.66589
measurements,1544284674508652063,-72,3.571429,26.83512,120,iSpindel000,C,18.5,76.68217
measurements,1544284792310854102,-71,3.571429,26.82432,120,iSpindel000,C,18.5,76.66097
measurements,1544284911973414353,-72,3.571429,26.83774,120,iSpindel000,C,18.5,76.68731
measurements,1544285028403716184,-73,3.566215,26.83109,120,iSpindel000,C,18.5,76.67426
measurements,1544285146162895939,-71,3.566215,26.83166,120,iSpindel000,C,18.5,76.67537
measurements,1544285265970612645,-73,3.571429,26.83596,120,iSpindel000,C,18.4375,76.68382
measurements,1544285382503038117,-72,3.571429,26.83133,120,iSpindel000,C,18.5,76.67472
measurements,1544285500166193204,-74,3.555787,26.82242,120,iSpindel000,C,18.4375,76.65724
measurements,1544285619867484387,-73,3.566215,26.82466,120,iSpindel000,C,18.4375,76.66164
measurements,1544285738343042162,-73,3.566215,26.82633,120,iSpindel000,C,18.4375,76.66491
measurements,1544285856931029622,-77,3.571429,26.81987,120,iSpindel000,C,18.4375,76.65223
measurements,1544285975412608393,-77,3.571429,26.83213,120,iSpindel000,C,18.4375,76.6763
measurements,1544286093891020360,-78,3.571429,26.80903,120,iSpindel000,C,18.4375,76.63096
measurements,1544286212460549742,-77,3.566215,26.82165,120,iSpindel000,C,18.5,76.65573
measurements,1544286328993804039,-73,3.566215,26.82856,120,iSpindel000,C,18.4375,76.66929
measurements,1544286448593318881,-72,3.566215,26.81836,120,iSpindel000,C,18.4375,76.64928
measurements,1544286565235674559,-71,3.566215,26.82019,120,iSpindel000,C,18.4375,76.65287
measurements,1544286682908152893,-72,3.566215,26.80669,120,iSpindel000,C,18.4375,76.62637
measurements,1544286803625911583,-74,3.571429,27.74462,120,iSpindel000,C,18.4375,78.46935
measurements,1544286921995997643,-74,3.566215,27.73842,120,iSpindel000,C,18.4375,78.45715
measurements,1544287038501792380,-73,3.566215,27.74919,120,iSpindel000,C,18.4375,78.47833
measurements,1544287158028755309,-74,3.566215,27.74652,120,iSpindel000,C,18.4375,78.47308
measurements,1544287274793485893,-73,3.571429,27.7656,120,iSpindel000,C,18.4375,78.51062
measurements,1544287392316754738,-73,3.566215,27.7452,120,iSpindel000,C,18.4375,78.47049
measurements,1544287512042130079,-75,3.566215,27.72844,120,iSpindel000,C,18.4375,78.43752
measurements,1544287630624243436,-65,3.566215,-1.259795,120,iSpindel000,C,18.6875,23.27125
measurements,1544287747247415005,-59,3.555787,-5.890538,120,iSpindel000,C,18.9375,14.77767
measurements,1544287867277342196,-78,3.555787,20.2543,120,iSpindel000,C,19.0625,63.86482
measurements,1544287985848829079,-77,3.555787,20.28329,120,iSpindel000,C,18.9375,63.92085
measurements,1544288104419047215,-78,3.566215,20.30781,120,iSpindel000,C,18.875,63.96824
measurements,1544288222994468769,-78,3.555787,20.32509,120,iSpindel000,C,18.75,64.00165
measurements,1544288341575303389,-72,3.555787,30.38149,120,iSpindel000,C,18.8125,83.67297
measurements,1544288458112770162,-72,3.555787,30.36523,120,iSpindel000,C,18.8125,83.6408
measurements,1544288577809657847,-72,3.555787,30.36936,120,iSpindel000,C,18.8125,83.64896
measurements,1544288696421049852,-73,3.555787,30.35543,120,iSpindel000,C,18.8125,83.62139
measurements,1544288814867814717,-72,3.555787,30.35095,120,iSpindel000,C,18.8125,83.61253
measurements,1544288933343375313,-71,3.555787,20.14428,120,iSpindel000,C,19.0625,63.65221
measurements,1544289051943139676,-73,3.550573,20.27579,120,iSpindel000,C,19.3125,63.90634
measurements,1544289168568211588,-71,3.550573,25.69694,120,iSpindel000,C,19.3125,74.4511
measurements,1544289286250286219,-69,3.555787,20.48886,120,iSpindel000,C,19.1875,64.31827
measurements,1544289405942247650,-73,3.555787,8.207979,120,iSpindel000,C,19.375,40.89859
measurements,1544289524421264473,-79,3.555787,-10.61357,120,iSpindel000,C,19.4375,6.198093
measurements,1544289643086396636,-78,3.555787,20.68306,120,iSpindel000,C,19.6875,64.69391
measurements,1544289761568720253,-75,3.555787,27.34936,120,iSpindel000,C,19.6875,77.69218
measurements,1544289879930154184,-75,3.555787,27.36016,120,iSpindel000,C,19.5625,77.71339
measurements,1544289997689970762,-74,3.555787,27.35509,120,iSpindel000,C,19.625,77.70343
measurements,1544290116632757256,-76,3.555787,27.34681,120,iSpindel000,C,19.5,77.68717
measurements,1544290235158282181,-76,3.555787,27.34441,120,iSpindel000,C,19.4375,77.68244
measurements,1544290353570637418,-75,3.555787,27.35203,120,iSpindel000,C,19.3125,77.69743
measurements,1544290471918528143,-74,3.555787,27.3559,120,iSpindel000,C,19.25,77.70504
measurements,1544290590489380849,-74,3.555787,27.34301,120,iSpindel000,C,19.1875,77.6797
measurements,1544290709067837718,-75,3.555787,27.35238,120,iSpindel000,C,19.125,77.6981
measurements,1544290826518976936,-73,3.555787,7.129858,120,iSpindel000,C,19.4375,38.87308
measurements,1544290945607627772,-74,3.555787,33.28984,120,iSpindel000,C,19.5,89.45119
measurements,1544291064107092478,-82,3.555787,30.98904,120,iSpindel000,C,19.4375,84.87666
measurements,1544291182565848606,-74,3.555787,0.05379,120,iSpindel000,C,19.625,25.69564
measurements,1544291301237895234,-75,3.555787,0.651435,120,iSpindel000,C,19.6875,26.80091
measurements,1544291419811627169,-75,3.555787,-0.302515,120,iSpindel000,C,20.375,25.03737
measurements,1544291661071553631,-74,3.555787,14.37952,120,iSpindel000,C,21.3125,52.58669
measurements,1544291779136284579,-72,3.555787,0.361006,120,iSpindel000,C,21.25,26.26362
measurements,1544291896586082397,-71,3.555787,0.272796,120,iSpindel000,C,20.875,26.1005
measurements,1544292015368839762,-73,3.555787,0.297634,120,iSpindel000,C,20.4375,26.14643
measurements,1544292133851760021,-71,3.555787,0.300332,120,iSpindel000,C,20,26.15142
measurements,1544292252319850514,-71,3.555787,0.709055,120,iSpindel000,C,19.6875,26.90754
measurements,1544292370714247538,-74,3.555787,0.241538,120,iSpindel000,C,19.4375,26.04271
measurements,1544292489180352354,-78,3.555787,29.49087,120,iSpindel000,C,19.4375,81.91171
measurements,1544292607888603482,-76,3.566215,30.76758,120,iSpindel000,C,20.125,84.4377
measurements,1544292724680893524,-68,3.555787,8.485712,120,iSpindel000,C,20.625,41.42115
measurements,1544292844496432926,-68,3.555787,8.361206,120,iSpindel000,C,20.4375,41.18685
measurements,1544292963015564004,-72,3.555787,4.876089,120,iSpindel000,C,20.375,34.65417
measurements,1544293081453488793,-74,3.555787,-7.215014,120,iSpindel000,C,20.5,12.36332
measurements,1544293199938810254,-68,3.566215,-7.227174,120,iSpindel000,C,20.125,12.34119
measurements,1544293316440043124,-72,3.555787,-8.563108,120,iSpindel000,C,20.125,9.912662
measurements,1544293434139260487,-71,3.555787,-8.710477,120,iSpindel000,C,19.875,9.645174
measurements,1544293553503018717,-70,3.555787,-2.898716,120,iSpindel000,C,19.875,20.25579
measurements,1544293670035681264,-68,3.555787,3.577715,120,iSpindel000,C,19.75,32.23302
measurements,1544293789734646287,-78,3.555787,-5.371106,120,iSpindel000,C,19.75,15.72632
measurements,1544293906262498334,-69,3.555787,-1.943294,120,iSpindel000,C,19.875,22.01241
measurements,1544294024123288211,-67,3.566215,-0.886375,120,iSpindel000,C,19.6875,23.95976
measurements,1544294143730719769,-75,3.555787,2.167639,120,iSpindel000,C,19.75,29.61123
measurements,1544294260462764949,-66,3.555787,4.58811,120,iSpindel000,C,19.8125,34.11657
measurements,1544294378325977325,-75,3.555787,-8.080433,120,iSpindel000,C,20.0625,10.78932
measurements,1544294495880661866,-67,3.555787,2.727206,120,iSpindel000,C,20.0625,30.6507
measurements,1544294613639007192,-65,3.555787,6.093139,120,iSpindel000,C,19.8125,36.92984
measurements,1544294733346846489,-66,3.566215,1.917112,120,iSpindel000,C,20,29.14624
measurements,1544294852042314528,-66,3.555787,1.772099,120,iSpindel000,C,19.8125,28.87721
measurements,1544294970510669516,-74,3.566215,6.196322,120,iSpindel000,C,19.875,37.12305
measurements,1544295087349325763,-73,3.555787,-4.55204,120,iSpindel000,C,20.5,17.22429
measurements,1544295204800964656,-74,3.555787,10.36812,120,iSpindel000,C,20.5625,44.97141
measurements,1544295322767583999,-70,3.555787,-1.797802,120,iSpindel000,C,21.125,22.28022
measurements,1544295440938874653,-70,3.555787,7.063867,120,iSpindel000,C,22.0625,38.74925
measurements,1544295559005094345,-73,3.555787,-1.532435,120,iSpindel000,C,22.125,22.7689
measurements,1544295676767818816,-72,3.555787,-1.665279,120,iSpindel000,C,21.75,22.52423
measurements,1544295796309086666,-67,3.555787,-1.263061,120,iSpindel000,C,21.25,23.26523
measurements,1544295912894128491,-66,3.555787,-0.608923,120,iSpindel000,C,20.75,24.47168
measurements,1544296030250432192,-71,3.555787,-1.659376,120,iSpindel000,C,20.375,22.5351
measurements,1544296147909010319,-70,3.555787,0.291879,120,iSpindel000,C,20.3125,26.13579
measurements,1544296265874429200,-72,3.555787,13.24706,120,iSpindel000,C,21.125,50.42987
measurements,1544296383839327672,-75,3.555787,-1.288908,120,iSpindel000,C,21.1875,23.21759
measurements,1544296625504833886,-70,3.555787,-1.431113,120,iSpindel000,C,20.75,22.95556
measurements,1544296741218716302,-66,3.555787,-1.444177,120,iSpindel000,C,20.4375,22.93149
measurements,1544296858873707946,-67,3.555787,-1.457525,120,iSpindel000,C,20.1875,22.90689
measurements,1544296976433193897,-67,3.555787,-1.465309,120,iSpindel000,C,19.9375,22.89255
measurements,1544297094093319638,-67,3.555787,-1.442768,120,iSpindel000,C,19.75,22.93408
measurements,1544297211849917522,-71,3.555787,1.394989,120,iSpindel000,C,20,28.17797
measurements,1544297329719341964,-72,3.555787,1.216689,120,iSpindel000,C,20.0625,27.84756
measurements,1544297447472574165,-72,3.555787,1.174203,120,iSpindel000,C,19.9375,27.76884
measurements,1544297565132255481,-72,3.566215,1.12458,120,iSpindel000,C,19.8125,27.67692
measurements,1544297684839030805,-74,3.566215,1.137964,120,iSpindel000,C,19.6875,27.70171
measurements,1544297803417562782,-74,3.555787,1.146605,120,iSpindel000,C,19.625,27.71772
measurements,1544297919973802114,-74,3.555787,1.128022,120,iSpindel000,C,19.5,27.68329
measurements,1544298037707387262,-74,3.555787,1.124068,120,iSpindel000,C,19.375,27.67597
measurements,1544298155365559194,-74,3.566215,1.134589,120,iSpindel000,C,19.3125,27.69546
measurements,1544298275071790565,-75,3.566215,1.136506,120,iSpindel000,C,19.25,27.69901
measurements,1544298391706864554,-74,3.566215,1.143961,120,iSpindel000,C,19.1875,27.71282
measurements,1544298509363371197,-75,3.555787,1.132925,120,iSpindel000,C,19.125,27.69238
measurements,1544298629192527210,-74,3.566215,1.145365,120,iSpindel000,C,19.125,27.71542
measurements,1544298747648452884,-73,3.566215,1.142799,120,iSpindel000,C,19.0625,27.71067
measurements,1544298866228250925,-74,3.566215,1.139153,120,iSpindel000,C,19.0625,27.70391
measurements,1544298982759712114,-74,3.555787,1.141469,120,iSpindel000,C,19.0625,27.7082
measurements,1544299100609325824,-73,3.566215,1.151575,120,iSpindel000,C,19.0625,27.72692
measurements,1544299220233388448,-74,3.566215,1.138438,120,iSpindel000,C,19,27.70259
measurements,1544299336757841058,-74,3.566215,1.127846,120,iSpindel000,C,19,27.68297
measurements,1544299455638861681,-74,3.555787,1.133655,120,iSpindel000,C,19,27.69373
measurements,1544299572492803532,-74,3.555787,1.143718,120,iSpindel000,C,19,27.71237
measurements,1544299692222875302,-74,3.555787,1.127008,120,iSpindel000,C,18.9375,27.68142
measurements,1544299810666050860,-75,3.555787,1.142095,120,iSpindel000,C,18.9375,27.70936
measurements,1544299929147065908,-74,3.566215,1.128818,120,iSpindel000,C,19,27.68477
measurements,1544300045673904721,-74,3.555787,1.135817,120,iSpindel000,C,19,27.69773
measurements,1544300163535748051,-74,3.555787,1.142749,120,iSpindel000,C,18.9375,27.71058
measurements,1544300283144027559,-74,3.566215,1.123687,120,iSpindel000,C,18.9375,27.67526
measurements,1544300399672650316,-74,3.555787,1.134274,120,iSpindel000,C,18.9375,27.69488
measurements,1544300517431349049,-73,3.566215,1.140735,120,iSpindel000,C,18.9375,27.70684
measurements,1544300637240013303,-73,3.555787,1.144932,120,iSpindel000,C,18.9375,27.71462
measurements,1544300753669192527,-74,3.555787,1.148827,120,iSpindel000,C,18.9375,27.72183
measurements,1544300871530862138,-73,3.555787,1.138537,120,iSpindel000,C,18.9375,27.70277
measurements,1544300991132491907,-73,3.555787,1.125659,120,iSpindel000,C,18.9375,27.67892
measurements,1544301109814401981,-74,3.555787,1.233844,120,iSpindel000,C,18.9375,27.87934
measurements,1544301226352805769,-73,3.555787,1.266405,120,iSpindel000,C,18.9375,27.93967
measurements,1544301346048614226,-74,3.566215,1.267501,120,iSpindel000,C,18.9375,27.94171
measurements,1544301464450353841,-74,3.555787,1.289887,120,iSpindel000,C,18.9375,27.98319
measurements,1544301580952441672,-74,3.566215,1.311309,120,iSpindel000,C,18.9375,28.02288
measurements,1544301700765533696,-74,3.566215,1.321577,120,iSpindel000,C,18.875,28.04191
measurements,1544301819340441450,-74,3.555787,1.345541,120,iSpindel000,C,18.875,28.08632
measurements,1544301937919378514,-73,3.566215,1.355945,120,iSpindel000,C,18.9375,28.1056
measurements,1544302056399084913,-74,3.555787,1.337564,120,iSpindel000,C,18.875,28.07154
measurements,1544302174974993439,-73,3.555787,1.351879,120,iSpindel000,C,18.9375,28.09807
measurements,1544302293556788641,-74,3.555787,1.365509,120,iSpindel000,C,18.875,28.12333
measurements,1544302410085847070,-74,3.555787,1.365711,120,iSpindel000,C,18.9375,28.1237
measurements,1544302527747970000,-74,3.555787,1.367517,120,iSpindel000,C,18.875,28.12705
measurements,1544302645606215392,-73,3.566215,1.377846,120,iSpindel000,C,18.875,28.14619
measurements,1544302765313773493,-73,3.555787,1.392801,120,iSpindel000,C,18.875,28.17391
measurements,1544302881946741964,-73,3.555787,1.396682,120,iSpindel000,C,18.875,28.18111
measurements,1544302999704873821,-74,3.555787,1.415101,120,iSpindel000,C,18.875,28.21525
measurements,1544303119411167019,-74,3.566215,1.4179,120,iSpindel000,C,18.875,28.22043
measurements,1544303236973666638,-72,3.555787,1.416085,120,iSpindel000,C,18.875,28.21707
measurements,1544303356987238916,-73,3.555787,1.426943,120,iSpindel000,C,18.875,28.2372
measurements,1544303473538814489,-74,3.555787,1.440611,120,iSpindel000,C,18.875,28.26253
measurements,1544303591066384961,-74,3.555787,1.440208,120,iSpindel000,C,18.875,28.26178
measurements,1544303710669552928,-74,3.555787,1.447326,120,iSpindel000,C,18.875,28.27498
measurements,1544303827202384673,-74,3.555787,1.45386,120,iSpindel000,C,18.875,28.28709
measurements,1544303946908471416,-74,3.555787,1.442344,120,iSpindel000,C,18.875,28.26574
measurements,1544304065413314464,-74,3.555787,1.470626,120,iSpindel000,C,18.875,28.31817
measurements,1544304181918042199,-74,3.555787,1.444203,120,iSpindel000,C,18.875,28.26919
measurements,1544304299677596485,-74,3.555787,1.472205,120,iSpindel000,C,18.875,28.3211
measurements,1544304417333986145,-74,3.555787,1.454707,120,iSpindel000,C,18.875,28.28866
measurements,1544304535098626439,-73,3.555787,1.480965,120,iSpindel000,C,18.875,28.33734
measurements,1544304652855698000,-74,3.555787,1.49747,120,iSpindel000,C,18.875,28.36793
measurements,1544304770512075683,-71,3.555787,1.513681,120,iSpindel000,C,18.8125,28.39799
measurements,1544304888271658998,-74,3.566215,1.497506,120,iSpindel000,C,18.8125,28.368
measurements,1544305006032014384,-73,3.555787,1.483901,120,iSpindel000,C,18.8125,28.34278
measurements,1544305125738003158,-73,3.555787,1.483392,120,iSpindel000,C,18.8125,28.34184
measurements,1544305242371704827,-74,3.555787,1.476575,120,iSpindel000,C,18.8125,28.3292
